DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Android,36114,8,1,1,2,0,0,10,1,1
Android,36113,5,2,2,35,14,11,40,16,13
Android,36112,6,2,2,399,94,32,405,96,34
Android,36111,7,1,1,63,22,16,70,23,17
Android,36110,9,3,3,42,8,4,51,11,7
Android,36109,5,1,1,42,1,1,47,2,2
Android,36108,5,0,0,48,3,3,53,3,3
Android,36107,4,1,1,48,3,3,52,4,4
Android,36106,5,1,1,30,5,5,35,6,6
Android,36105,7,0,0,60,5,5,67,5,5
Android,36104,6,1,1,35,6,5,41,7,6
Android,36103,13,2,2,78,16,6,91,18,8
Android,36102,6,0,0,103,18,11,109,18,11
Android,36101,4,0,0,98,2,2,102,2,2
Android,36100,6,0,0,68,6,6,74,6,6
Android,36099,11,1,1,161,65,23,172,66,24
Android,36098,7,0,0,82,15,14,89,15,14
Android,36097,5,0,0,81,15,14,86,15,14
Android,36096,7,2,2,43,4,2,50,6,4
Android,36095,8,0,0,29,1,1,37,1,1
Android,36094,4,2,2,32,11,5,36,13,7
Android,36093,5,3,3,27,2,2,32,5,5
Android,36092,2,0,0,25,2,2,27,2,2
Android,36091,9,3,3,78,10,5,87,13,8
Android,36090,6,0,0,81,4,4,87,4,4
Android,36089,9,2,2,53,5,2,62,7,4
Android,36088,5,4,4,42,4,4,47,8,8
Android,36087,8,4,4,53,10,7,61,14,11
Android,36086,5,3,3,50,12,8,55,15,11
Android,36085,9,2,1,33,7,4,42,9,5
Android,36084,4,2,2,26,8,5,30,10,7
Android,36083,3,0,0,17,2,2,20,2,2
Android,36082,3,1,1,73,2,2,76,3,3
Android,36081,8,0,0,45,1,1,53,1,1
Android,36080,9,2,2,136,19,12,145,21,14
Android,36079,8,1,1,79,14,10,87,15,11
Android,36078,8,1,1,79,14,10,87,15,11
Android,36077,7,2,2,85,3,2,92,5,4
Android,36076,5,0,0,31,5,5,36,5,5
Android,36075,10,1,1,39,9,8,49,10,9
Android,36074,6,3,3,106,9,6,112,12,9
Android,36073,2,0,0,23,2,2,25,2,2
Android,36072,6,0,0,130,6,6,136,6,6
Android,36071,5,0,0,205,15,10,210,15,10
Android,36070,9,1,1,37,5,5,46,6,6
Android,36069,10,1,1,62,4,3,72,5,4
Android,36068,11,0,0,13,3,3,24,3,3
Android,36067,5,1,1,53,12,8,58,13,9
Android,36066,7,2,2,210,34,13,217,36,15
Android,36065,5,1,1,58,8,8,63,9,9
Android,36064,4,0,0,36,2,2,40,2,2
Android,36063,12,2,2,77,6,5,89,8,7
Android,36062,7,2,2,83,3,3,90,5,5
Android,36061,10,0,0,73,7,7,83,7,7
Android,36060,14,2,2,1272,285,180,1286,287,182
Android,36059,3,2,2,245,52,21,248,54,23
Android,36058,4,0,0,16,1,1,20,1,1
Android,36057,5,0,0,489,114,77,494,114,77
Android,36056,5,0,0,53,13,10,58,13,10
Android,36055,5,0,0,28,4,4,33,4,4
Android,36054,6,2,2,74,13,7,80,15,9
Android,36053,5,0,0,76,7,6,81,7,6
Android,36052,3,0,0,42,1,1,45,1,1
Android,36051,5,0,0,11,1,1,16,1,1
Android,36050,4,1,1,161,33,28,165,34,29
Android,36049,5,0,0,47,4,3,52,4,3
Android,36048,5,0,0,44,5,4,49,5,4
Android,36047,10,1,1,45,1,1,55,2,2
Android,36046,10,1,1,45,1,1,55,2,2
Android,36045,3,1,1,50,20,11,53,21,12
Android,36044,3,2,2,17,6,6,20,8,8
Android,36043,7,1,1,457,84,51,464,85,52
Android,36042,2,0,0,26,1,1,28,1,1
Android,36041,7,0,0,78,8,6,85,8,6
Android,36040,4,0,0,120,3,2,124,3,2
Android,36039,5,0,0,111,29,19,116,29,19
Android,36038,6,1,1,41,2,2,47,3,3
Android,36037,11,1,1,93,5,4,104,6,5
Android,36036,10,1,1,56,6,3,66,7,4
Android,36035,7,1,1,221,11,6,228,12,7
Android,36034,6,0,0,81,0,0,87,0,0
Android,36033,5,1,1,64,6,6,69,7,7
Android,36032,5,2,2,427,118,61,432,120,63
Android,36031,9,0,0,39,3,3,48,3,3
Android,36030,5,0,0,70,9,7,75,9,7
Android,36029,5,2,2,43,5,3,48,7,5
Android,36028,4,0,0,55,2,2,59,2,2
Android,36027,7,0,0,44,5,4,51,5,4
Android,36026,10,0,0,38,0,0,48,0,0
Android,36025,7,0,0,177,29,27,184,29,27
Android,36024,3,2,2,29,2,2,32,4,4
Android,36023,4,1,1,109,10,3,113,11,4
Android,36022,5,1,1,285,63,34,290,64,35
Android,36021,6,0,0,50,7,4,56,7,4
Android,36020,7,2,2,101,20,12,108,22,14
Android,36019,8,0,0,108,3,3,116,3,3
Android,36018,6,2,2,458,119,23,464,121,25
Android,36017,0,0,0,0,0,0,0,0,0
Android,36016,14,2,2,62,7,3,76,9,5
Android,36015,8,1,1,63,6,6,71,7,7
Android,36014,3,0,0,28,4,4,31,4,4
Android,36013,2,1,1,45,1,1,47,2,2
Android,36012,8,1,1,41,3,3,49,4,4
Android,36011,4,0,0,179,42,15,183,42,15
Android,36010,8,0,0,76,5,5,84,5,5
Android,36009,9,1,1,63,1,1,72,2,2
Android,36008,9,2,2,58,9,8,67,11,10
Android,36007,10,3,2,50,4,2,60,7,4
Android,36006,4,0,0,48,10,10,52,10,10
Android,36005,2,0,0,11,0,0,13,0,0
Android,36004,3,0,0,13,0,0,16,0,0
Android,36003,10,1,1,242,34,17,252,35,18
Android,36002,11,0,0,48,3,3,59,3,3
Android,36001,3,1,1,16,4,3,19,5,4
Android,36000,2,0,0,23,2,2,25,2,2
Android,35999,9,1,1,83,13,7,92,14,8
Android,35998,2,0,0,14,2,2,16,2,2
Android,35997,8,4,4,97,15,8,105,19,12
Android,35996,8,3,3,62,8,5,70,11,8
Android,35995,4,1,1,404,161,112,408,162,113
Android,35994,4,0,0,53,3,3,57,3,3
Android,35993,5,1,1,66,12,9,71,13,10
Android,35992,6,3,3,641,158,77,647,161,80
Android,35991,3,2,2,45,5,5,48,7,7
Android,35990,7,0,0,55,10,5,62,10,5
Android,35989,2,0,0,44,7,4,46,7,4
Android,35988,3,0,0,20,0,0,23,0,0
Android,35987,5,0,0,65,1,1,70,1,1
Android,35986,5,0,0,26,2,2,31,2,2
Android,35985,7,3,3,118,18,7,125,21,10
Android,35984,5,1,1,24,8,7,29,9,8
Android,35983,5,0,0,24,1,1,29,1,1
Android,35982,4,1,1,19,5,5,23,6,6
Android,35981,5,0,0,39,7,6,44,7,6
Android,35980,11,2,2,61,7,3,72,9,5
Android,35979,3,0,0,84,9,8,87,9,8
Android,35978,4,0,0,31,1,1,35,1,1
Android,35977,6,0,0,44,4,4,50,4,4
Android,35976,6,0,0,94,4,3,100,4,3
Android,35975,7,0,0,21,0,0,28,0,0
Android,35974,12,0,0,58,9,4,70,9,4
Android,35973,11,3,3,72,11,7,83,14,10
Android,35972,2,0,0,74,6,6,76,6,6
Android,35971,2,0,0,74,6,6,76,6,6
Android,35970,4,1,1,66,5,5,70,6,6
Android,35969,10,1,1,33,0,0,43,1,1
Android,35968,44,3,3,49,5,4,93,8,7
Android,35967,7,0,0,44,1,1,51,1,1
Android,35966,10,2,2,52,4,4,62,6,6
Android,35965,7,1,1,44,4,4,51,5,5
Android,35964,3,0,0,21,6,6,24,6,6
Android,35963,6,0,0,110,4,3,116,4,3
Android,35962,10,0,0,91,9,6,101,9,6
Android,35961,10,5,4,48,3,3,58,8,7
Android,35960,4,3,3,46,15,9,50,18,12
Android,35959,7,0,0,46,4,3,53,4,3
Android,35958,9,0,0,43,3,3,52,3,3
Android,35957,2,0,0,62,3,1,64,3,1
Android,35956,6,1,1,22,1,1,28,2,2
Android,35955,6,1,1,22,1,1,28,2,2
Android,35954,9,1,1,61,7,6,70,8,7
Android,35953,4,0,0,74,5,5,78,5,5
Android,35952,7,0,0,38,0,0,45,0,0
Android,35951,6,2,2,37,6,6,43,8,8
Android,35950,6,0,0,37,8,8,43,8,8
Android,35949,4,2,2,51,5,5,55,7,7
Android,35948,12,0,0,44,3,3,56,3,3
Android,35947,8,1,1,46,4,4,54,5,5
Android,35946,8,0,0,36,0,0,44,0,0
Android,35945,5,0,0,40,13,12,45,13,12
Android,35944,3,0,0,69,6,4,72,6,4
Android,35943,5,3,3,48,3,3,53,6,6
Android,35942,8,3,3,94,22,13,102,25,16
Android,35941,6,0,0,49,7,6,55,7,6
Android,35940,13,4,3,87,20,6,100,24,9
Android,35939,3,0,0,37,0,0,40,0,0
Android,35938,5,2,2,48,3,3,53,5,5
Android,35937,5,1,1,79,8,6,84,9,7
Android,35936,1,0,0,45,1,1,46,1,1
Android,35935,6,0,0,69,2,2,75,2,2
Android,35934,4,2,2,59,20,13,63,22,15
Android,35933,7,3,3,141,17,10,148,20,13
Android,35932,7,0,0,142,2,1,149,2,1
Android,35931,4,0,0,77,9,7,81,9,7
Android,35930,6,0,0,31,2,2,37,2,2
Android,35929,1,1,1,123,5,5,124,6,6
Android,35928,5,1,1,27,1,1,32,2,2
Android,35927,9,0,0,111,13,12,120,13,12
Android,35926,8,3,3,71,19,13,79,22,16
Android,35925,4,1,1,84,36,8,88,37,9
Android,35924,5,0,0,42,4,4,47,4,4
Android,35923,9,3,3,104,27,14,113,30,17
Android,35922,4,1,1,32,7,6,36,8,7
Android,35921,5,1,1,164,33,17,169,34,18
Android,35920,3,1,1,24,0,0,27,1,1
Android,35919,3,1,1,48,3,3,51,4,4
Android,35918,8,1,1,44,1,1,52,2,2
Android,35917,5,0,0,34,4,4,39,4,4
Android,35916,10,2,2,48,3,3,58,5,5
Android,35915,8,1,1,125,17,9,133,18,10
Android,35914,9,0,0,58,1,1,67,1,1
Android,35913,8,2,2,21,5,5,29,7,7
Android,35912,2,0,0,52,1,1,54,1,1
Android,35911,12,1,1,45,1,1,57,2,2
Android,35910,6,2,2,34,6,3,40,8,5
Android,35909,5,2,2,30,6,5,35,8,7
Android,35908,5,0,0,20,2,2,25,2,2
Android,35907,4,2,2,60,12,10,64,14,12
Android,35906,3,0,0,65,8,7,68,8,7
Android,35905,10,0,0,103,6,4,113,6,4
Android,35904,4,2,2,60,16,10,64,18,12
Android,35903,7,3,3,33,9,5,40,12,8
Android,35902,8,1,1,72,6,3,80,7,4
Android,35901,8,0,0,93,3,2,101,3,2
Android,35900,14,0,0,45,1,1,59,1,1
Android,35899,6,0,0,75,8,7,81,8,7
Android,35898,12,1,1,93,25,12,105,26,13
Android,35897,7,0,0,46,4,4,53,4,4
Android,35896,3,1,1,39,3,3,42,4,4
Android,35895,6,1,1,34,8,4,40,9,5
Android,35894,27,2,2,48,4,4,75,6,6
Android,35893,8,1,1,438,121,42,446,122,43
Android,35892,6,0,0,29,0,0,35,0,0
Android,35891,4,0,0,38,5,5,42,5,5
Android,35890,8,1,1,61,3,3,69,4,4
Android,35889,9,0,0,130,22,14,139,22,14
Android,35888,8,1,1,121,11,10,129,12,11
Android,35887,8,1,1,284,38,22,292,39,23
Android,35886,0,0,0,48,3,3,48,3,3
Android,35885,9,1,1,104,16,11,113,17,12
Android,35884,3,0,0,16,3,3,19,3,3
Android,35883,5,2,2,117,30,19,122,32,21
Android,35882,4,0,0,32,3,3,36,3,3
Android,35881,10,3,3,82,7,5,92,10,8
Android,35880,5,0,0,77,7,6,82,7,6
Android,35879,6,1,1,26,5,5,32,6,6
Android,35878,4,0,0,16,1,1,20,1,1
Android,35877,3,0,0,57,12,12,60,12,12
Android,35876,3,1,1,121,20,7,124,21,8
Android,35875,5,0,0,90,0,0,95,0,0
Android,35874,8,1,1,70,12,8,78,13,9
Android,35873,1,0,0,13,3,3,14,3,3
Android,35872,13,2,2,13,2,2,26,4,4
Android,35871,5,0,0,40,2,2,45,2,2
Android,35870,2,1,1,62,9,6,64,10,7
Android,35869,4,0,0,21,1,1,25,1,1
Android,35868,12,4,4,16,5,4,28,9,8
Android,35867,11,5,4,99,31,14,110,36,18
Android,35866,7,2,2,52,18,16,59,20,18
Android,35865,6,1,1,66,2,2,72,3,3
Android,35864,4,1,1,53,8,7,57,9,8
Android,35863,6,1,1,52,2,1,58,3,2
Android,35862,8,0,0,68,0,0,76,0,0
Android,35861,6,1,1,59,7,6,65,8,7
Android,35860,4,2,2,64,12,6,68,14,8
Android,35859,6,4,4,29,2,2,35,6,6
Android,35858,7,1,1,72,8,7,79,9,8
Android,35857,3,0,0,63,4,4,66,4,4
Android,35856,9,1,1,106,15,13,115,16,14
Android,35855,8,1,1,65,15,10,73,16,11
Android,35854,8,0,0,40,3,2,48,3,2
Android,35853,6,0,0,30,2,2,36,2,2
Android,35852,6,0,0,47,2,2,53,2,2
Android,35851,9,3,2,61,6,4,70,9,6
Android,35850,6,0,0,27,2,2,33,2,2
Android,35849,2,0,0,7,0,0,9,0,0
Android,35848,3,1,1,26,4,3,29,5,4
Android,35847,9,1,1,59,4,4,68,5,5
Android,35846,4,0,0,41,8,5,45,8,5
Android,35845,3,1,1,31,4,3,34,5,4
Android,35844,7,0,0,30,4,4,37,4,4
Android,35843,3,0,0,65,9,9,68,9,9
Android,35842,9,0,0,136,4,4,145,4,4
Android,35841,5,0,0,68,4,3,73,4,3
Android,35840,5,1,1,22,7,5,27,8,6
Android,35839,6,2,2,109,12,10,115,14,12
Android,35838,13,2,2,54,6,5,67,8,7
Android,35837,5,0,0,74,6,6,79,6,6
Android,35836,4,0,0,74,6,5,78,6,5
Android,35835,8,2,2,170,27,10,178,29,12
Android,35834,10,3,3,172,29,21,182,32,24
Android,35833,5,2,2,104,29,15,109,31,17
Android,35832,3,2,2,27,7,5,30,9,7
Android,35831,9,1,1,198,19,9,207,20,10
Android,35830,6,1,1,102,4,2,108,5,3
Android,35829,6,1,1,32,3,2,38,4,3
Android,35828,6,0,0,70,9,8,76,9,8
Android,35827,6,0,0,178,29,22,184,29,22
Android,35826,9,0,0,46,4,4,55,4,4
Android,35825,5,0,0,48,5,4,53,5,4
Android,35824,13,4,4,133,15,12,146,19,16
Android,35823,7,2,2,45,7,5,52,9,7
Android,35822,7,2,2,167,40,18,174,42,20
Android,35821,9,2,2,59,4,4,68,6,6
Android,35820,9,0,0,61,9,9,70,9,9
Android,35819,6,1,1,109,17,3,115,18,4
Android,35818,8,3,3,104,13,7,112,16,10
Android,35817,3,1,1,7,2,2,10,3,3
Android,35816,9,0,0,64,4,2,73,4,2
Android,35815,8,1,1,61,2,2,69,3,3
Android,35814,3,0,0,41,3,3,44,3,3
Android,35813,4,0,0,39,1,1,43,1,1
Android,35812,1,0,0,62,1,1,63,1,1
Android,35811,3,0,0,68,18,10,71,18,10
Android,35810,3,2,2,72,19,14,75,21,16
Android,35809,8,2,2,9,1,1,17,3,3
Android,35808,5,2,2,41,3,2,46,5,4
Android,35807,7,0,0,77,0,0,84,0,0
Android,35806,7,2,2,105,18,9,112,20,11
Android,35805,4,0,0,31,1,1,35,1,1
Android,35804,7,2,2,23,3,3,30,5,5
Android,35803,4,2,2,210,59,28,214,61,30
Android,35802,6,1,1,189,26,15,195,27,16
Android,35801,11,1,1,11,1,1,22,2,2
Android,35800,11,1,1,48,3,3,59,4,4
Android,35799,8,1,1,39,0,0,47,1,1
Android,35798,4,1,1,30,3,2,34,4,3
Android,35797,3,0,0,51,6,5,54,6,5
Android,35796,4,0,0,31,3,3,35,3,3
Android,35795,6,1,1,28,5,3,34,6,4
Android,35794,7,2,2,109,24,11,116,26,13
Android,35793,10,3,2,39,6,3,49,9,5
Android,35792,9,1,1,60,3,2,69,4,3
Android,35791,11,0,0,76,4,4,87,4,4
Android,35790,8,1,1,57,8,5,65,9,6
Android,35789,4,1,1,48,3,3,52,4,4
Android,35788,10,7,7,98,26,16,108,33,23
Android,35787,7,1,1,42,3,3,49,4,4
Android,35786,5,0,0,193,25,5,198,25,5
Android,35785,6,0,0,72,3,3,78,3,3
Android,35784,7,0,0,58,5,4,65,5,4
Android,35783,7,1,1,95,8,4,102,9,5
Android,35782,13,0,0,91,2,2,104,2,2
Android,35781,6,1,1,50,9,6,56,10,7
Android,35780,9,0,0,124,6,5,133,6,5
Android,35779,9,0,0,47,4,4,56,4,4
Android,35778,5,0,0,67,7,5,72,7,5
Android,35777,10,1,1,64,7,6,74,8,7
Android,35776,8,2,2,227,52,31,235,54,33
Android,35775,2,1,1,32,5,4,34,6,5
Android,35774,6,1,1,73,10,6,79,11,7
Android,35773,5,1,1,73,31,17,78,32,18
Android,35772,10,2,2,106,14,14,116,16,16
Android,35771,7,0,0,253,88,40,260,88,40
Android,35770,4,2,1,40,5,3,44,7,4
Android,35769,9,0,0,164,10,10,173,10,10
Android,35768,11,0,0,31,2,2,42,2,2
Android,35767,1,0,0,27,3,3,28,3,3
Android,35766,9,0,0,101,7,6,110,7,6
Android,35765,5,0,0,30,4,4,35,4,4
Android,35764,5,3,3,76,6,3,81,9,6
Android,35763,7,1,1,72,11,6,79,12,7
Android,35762,2,0,0,72,5,2,74,5,2
Android,35761,9,1,1,44,2,2,53,3,3
Android,35760,10,1,1,38,8,5,48,9,6
Android,35759,8,0,0,124,17,14,132,17,14
Android,35758,4,2,2,49,9,8,53,11,10
Android,35757,6,2,2,68,17,8,74,19,10
Android,35756,3,1,1,4,0,0,7,1,1
Android,35755,2,1,1,49,7,6,51,8,7
Android,35754,2,2,2,9,2,2,11,4,4
Android,35753,2,2,2,15,8,8,17,10,10
Android,35752,3,0,0,82,2,2,85,2,2
Android,35751,5,2,2,192,53,34,197,55,36
Android,35750,10,0,0,108,12,5,118,12,5
Android,35749,10,2,2,63,7,6,73,9,8
Android,35748,5,0,0,39,4,3,44,4,3
Android,35747,7,1,1,54,8,6,61,9,7
Android,35746,5,1,1,48,3,3,53,4,4
Android,35745,5,1,1,48,3,3,53,4,4
Android,35744,3,1,1,45,1,1,48,2,2
Android,35743,6,1,1,9,2,2,15,3,3
Android,35742,4,1,1,19,4,3,23,5,4
Android,35741,9,2,2,170,18,10,179,20,12
Android,35740,2,0,0,38,2,2,40,2,2
Android,35739,12,2,2,221,39,11,233,41,13
Android,35738,7,1,1,68,1,1,75,2,2
Android,35737,5,1,1,51,5,3,56,6,4
Android,35736,8,5,5,158,41,29,166,46,34
Android,35735,5,1,1,311,59,17,316,60,18
Android,35734,5,1,1,311,59,17,316,60,18
Android,35733,4,1,1,63,21,15,67,22,16
Android,35732,2,0,0,37,4,4,39,4,4
Android,35731,3,0,0,37,6,2,40,6,2
Android,35730,7,0,0,52,0,0,59,0,0
Android,35729,8,0,0,24,1,1,32,1,1
Android,35728,7,0,0,51,8,7,58,8,7
Android,35727,3,1,1,70,8,6,73,9,7
Android,35726,6,0,0,27,3,3,33,3,3
Android,35725,2,0,0,54,9,5,56,9,5
Android,35724,7,3,2,53,9,8,60,12,10
Android,35723,7,3,2,48,6,4,55,9,6
Android,35722,7,5,5,38,8,8,45,13,13
Android,35721,3,0,0,8,0,0,11,0,0
Android,35720,2,1,1,37,7,5,39,8,6
Android,35719,5,0,0,54,5,5,59,5,5
Android,35718,3,0,0,50,1,1,53,1,1
Android,35717,6,3,3,143,33,27,149,36,30
Android,35716,7,1,1,20,4,2,27,5,3
Android,35715,5,0,0,44,5,4,49,5,4
Android,35714,5,1,1,48,3,3,53,4,4
Android,35713,3,2,2,55,8,5,58,10,7
Android,35712,8,2,2,87,6,5,95,8,7
Android,35711,4,0,0,83,3,2,87,3,2
Android,35710,3,0,0,68,5,5,71,5,5
Android,35709,9,0,0,86,5,5,95,5,5
Android,35708,14,3,3,45,1,1,59,4,4
Android,35707,7,0,0,36,7,4,43,7,4
Android,35706,6,2,2,65,3,2,71,5,4
Android,35705,4,1,1,19,0,0,23,1,1
Android,35704,11,1,1,21,3,3,32,4,4
Android,35703,11,4,4,91,17,14,102,21,18
Android,35702,3,0,0,57,8,6,60,8,6
Android,35701,2,0,0,219,52,27,221,52,27
Android,35700,5,1,1,46,4,2,51,5,3
Android,35699,6,2,2,75,6,6,81,8,8
Android,35698,6,2,2,75,6,6,81,8,8
Android,35697,5,1,1,83,9,7,88,10,8
Android,35696,8,2,2,1987,441,89,1995,443,91
Android,35695,9,1,1,25,5,5,34,6,6
Android,35694,5,1,1,37,10,9,42,11,10
Android,35693,7,1,1,47,1,1,54,2,2
Android,35692,4,0,0,44,1,1,48,1,1
Android,35691,5,1,1,75,13,6,80,14,7
Android,35690,11,3,3,75,15,10,86,18,13
Android,35689,9,1,1,75,4,3,84,5,4
Android,35688,6,0,0,22,0,0,28,0,0
Android,35687,8,1,1,59,3,1,67,4,2
Android,35686,3,0,0,47,7,7,50,7,7
Android,35685,2,0,0,40,5,3,42,5,3
Android,35684,2,2,2,18,3,3,20,5,5
Android,35683,2,0,0,83,8,5,85,8,5
Android,35682,6,1,1,29,2,2,35,3,3
Android,35681,3,0,0,42,3,3,45,3,3
Android,35680,3,1,1,44,6,6,47,7,7
Android,35679,11,0,0,59,17,11,70,17,11
Android,35678,3,1,1,30,5,4,33,6,5
Android,35677,5,3,3,129,29,16,134,32,19
Android,35676,4,0,0,51,4,3,55,4,3
Android,35675,0,0,0,48,3,3,48,3,3
Android,35674,0,0,0,48,3,3,48,3,3
Android,35673,0,0,0,48,3,3,48,3,3
Android,35672,0,0,0,48,3,3,48,3,3
Android,35671,0,0,0,48,3,3,48,3,3
Android,35670,0,0,0,48,3,3,48,3,3
Android,35669,0,0,0,48,3,3,48,3,3
Android,35668,12,2,2,31,3,3,43,5,5
Android,35667,17,2,2,48,3,3,65,5,5
Android,35666,5,0,0,59,6,4,64,6,4
Android,35665,5,1,1,26,5,5,31,6,6
Android,35664,8,0,0,11,0,0,19,0,0
Android,35663,4,0,0,81,3,3,85,3,3
Android,35662,5,1,1,40,4,4,45,5,5
Android,35661,8,0,0,70,3,3,78,3,3
Android,35660,10,1,1,183,11,6,193,12,7
Android,35659,4,1,1,109,8,6,113,9,7
Android,35658,7,1,1,56,3,1,63,4,2
Android,35657,7,1,1,48,1,1,55,2,2
Android,35656,5,0,0,110,30,9,115,30,9
Android,35655,4,0,0,66,4,4,70,4,4
Android,35654,6,1,1,22,2,2,28,3,3
Android,35653,7,0,0,51,3,3,58,3,3
Android,35652,5,0,0,36,3,3,41,3,3
Android,35651,5,1,1,72,5,1,77,6,2
Android,35650,12,1,1,3899,301,39,3911,302,40
Android,35649,7,0,0,53,2,2,60,2,2
Android,35648,7,1,1,72,4,3,79,5,4
Android,35647,6,1,1,15,2,2,21,3,3
Android,35646,10,1,1,39,2,2,49,3,3
Android,35645,5,1,1,21,1,1,26,2,2
Android,35644,4,0,0,6,0,0,10,0,0
Android,35643,7,1,1,36,6,6,43,7,7
Android,35642,8,0,0,137,6,5,145,6,5
Android,35641,9,2,2,46,4,4,55,6,6
Android,35640,8,1,1,30,2,1,38,3,2
Android,35639,7,0,0,10,3,3,17,3,3
Android,35638,12,2,2,153,18,13,165,20,15
Android,35637,2,0,0,33,2,2,35,2,2
Android,35636,4,0,0,18,3,3,22,3,3
Android,35635,5,2,2,170,21,13,175,23,15
Android,35634,8,0,0,102,4,4,110,4,4
Android,35633,6,0,0,56,3,3,62,3,3
Android,35632,7,2,2,78,8,6,85,10,8
Android,35631,4,1,1,4,0,0,8,1,1
Android,35630,6,0,0,68,3,3,74,3,3
Android,35629,7,0,0,11,0,0,18,0,0
Android,35628,4,0,0,23,1,1,27,1,1
Android,35627,2,1,1,40,8,6,42,9,7
Android,35626,10,3,3,68,7,6,78,10,9
Android,35625,5,2,2,291,65,24,296,67,26
Android,35624,19,4,4,48,3,3,67,7,7
Android,35623,5,1,1,37,4,4,42,5,5
Android,35622,4,1,1,158,23,18,162,24,19
Android,35621,8,1,1,30,6,4,38,7,5
Android,35620,9,1,1,96,24,16,105,25,17
Android,35619,6,0,0,14,1,1,20,1,1
Android,35618,6,0,0,48,4,4,54,4,4
Android,35617,6,0,0,55,3,3,61,3,3
Android,35616,8,4,4,149,38,15,157,42,19
Android,35615,5,0,0,116,8,5,121,8,5
Android,35614,10,1,1,48,3,3,58,4,4
Android,35613,2,0,0,11,4,4,13,4,4
Android,35612,10,1,1,48,3,3,58,4,4
Android,35611,7,0,0,84,16,7,91,16,7
Android,35610,6,2,2,230,66,37,236,68,39
Android,35609,2,0,0,29,2,2,31,2,2
Android,35608,5,0,0,24,8,7,29,8,7
Android,35607,3,0,0,31,1,1,34,1,1
Android,35606,3,0,0,57,2,2,60,2,2
Android,35605,6,0,0,34,0,0,40,0,0
Android,35604,7,1,1,64,2,1,71,3,2
Android,35603,11,1,1,124,9,6,135,10,7
Android,35602,15,5,5,19,0,0,34,5,5
Android,35601,4,0,0,6,0,0,10,0,0
Android,35600,4,0,0,34,0,0,38,0,0
Android,35599,2,0,0,293,80,25,295,80,25
Android,35598,6,0,0,91,14,9,97,14,9
Android,35597,15,6,4,197,62,24,212,68,28
Android,35596,4,1,1,43,7,7,47,8,8
Android,35595,9,0,0,67,7,2,76,7,2
Android,35594,7,1,1,72,3,2,79,4,3
Android,35593,6,0,0,23,2,2,29,2,2
Android,35592,7,2,2,14,2,1,21,4,3
Android,35591,6,0,0,45,1,1,51,1,1
Android,35590,9,0,0,70,6,5,79,6,5
Android,35589,6,0,0,63,9,9,69,9,9
Android,35588,4,2,2,69,6,5,73,8,7
Android,35587,5,0,0,67,11,5,72,11,5
Android,35586,6,1,1,62,6,4,68,7,5
Android,35585,5,0,0,141,21,12,146,21,12
Android,35584,16,1,1,262,52,33,278,53,34
Android,35583,6,0,0,20,1,1,26,1,1
Android,35582,8,1,1,126,15,12,134,16,13
Android,35581,3,0,0,53,7,7,56,7,7
Android,35580,7,0,0,81,6,6,88,6,6
Android,35579,8,1,1,39,2,2,47,3,3
Android,35578,6,3,3,420,152,46,426,155,49
Android,35577,3,0,0,29,4,4,32,4,4
Android,35576,8,3,2,36,2,2,44,5,4
Android,35575,6,0,0,19,0,0,25,0,0
Android,35574,9,0,0,5,0,0,14,0,0
Android,35573,8,1,1,14,1,1,22,2,2
Android,35572,8,0,0,14,0,0,22,0,0
Android,35571,8,1,1,6,1,1,14,2,2
Android,35570,6,1,1,6,1,1,12,2,2
Android,35569,9,0,0,8,0,0,17,0,0
Android,35568,6,1,1,7,1,1,13,2,2
Android,35567,6,2,2,7,1,1,13,3,3
Android,35566,8,0,0,8,0,0,16,0,0
Android,35565,3,0,0,47,4,4,50,4,4
Android,35564,4,1,1,48,3,3,52,4,4
Android,35563,10,1,1,92,3,1,102,4,2
Android,35562,4,2,2,72,6,6,76,8,8
Android,35561,4,0,0,44,1,1,48,1,1
Android,35560,0,0,0,48,3,3,48,3,3
Android,35559,10,0,0,35,2,2,45,2,2
Android,35558,4,1,1,22,2,2,26,3,3
Android,35557,2,2,2,26,2,2,28,4,4
Android,35556,8,0,0,69,7,6,77,7,6
Android,35555,7,0,0,37,3,3,44,3,3
Android,35554,7,2,2,92,7,7,99,9,9
Android,35553,7,0,0,28,4,4,35,4,4
Android,35552,7,0,0,102,3,3,109,3,3
Android,35551,4,1,1,366,81,29,370,82,30
Android,35550,7,0,0,45,1,1,52,1,1
Android,35549,3,1,1,554,107,39,557,108,40
Android,35548,7,0,0,16,0,0,23,0,0
Android,35547,7,0,0,91,17,10,98,17,10
Android,35546,8,1,1,51,4,4,59,5,5
Android,35545,7,0,0,127,4,1,134,4,1
Android,35544,6,0,0,47,1,1,53,1,1
Android,35543,6,1,1,56,6,6,62,7,7
Android,35542,6,2,2,82,19,17,88,21,19
Android,35541,4,2,2,106,14,7,110,16,9
Android,35540,5,1,1,32,3,1,37,4,2
Android,35539,6,2,2,94,10,9,100,12,11
Android,35538,6,0,0,10,1,1,16,1,1
Android,35537,2,1,1,386,79,27,388,80,28
Android,35536,6,0,0,68,8,7,74,8,7
Android,35535,3,0,0,20,4,4,23,4,4
Android,35534,1,1,1,48,3,3,49,4,4
