DS,Id,LenT,TypoT,UTT,LenD,TypoD,UTD,LenB,TypoB,UTB
Openoffice,104025,5,1,1,2,0,0,7,1,1
Openoffice,104026,7,1,1,2,1,1,9,2,2
Openoffice,104027,4,0,0,14,1,1,18,1,1
Openoffice,104028,6,0,0,20,1,1,26,1,1
Openoffice,104029,4,1,1,47,3,3,51,4,4
Openoffice,104030,4,1,1,27,6,5,31,7,6
Openoffice,104031,7,0,0,10,0,0,17,0,0
Openoffice,104032,6,0,0,21,0,0,27,0,0
Openoffice,104033,6,0,0,44,1,1,50,1,1
Openoffice,104034,5,1,1,37,7,6,42,8,7
Openoffice,86847,4,3,3,20,8,8,24,11,11
Openoffice,104035,6,0,0,105,3,3,111,3,3
Openoffice,104036,6,1,1,45,5,5,51,6,6
Openoffice,104037,5,0,0,44,7,5,49,7,5
Openoffice,104038,3,1,1,103,8,7,106,9,8
Openoffice,104039,0,0,0,28,2,2,28,2,2
Openoffice,104040,9,2,2,10,5,5,19,7,7
Openoffice,104041,9,1,1,46,8,6,55,9,7
Openoffice,104042,5,1,1,1670,890,387,1675,891,388
Openoffice,104043,5,2,1,60,11,8,65,13,9
Openoffice,104044,7,1,1,28,2,2,35,3,3
Openoffice,86848,5,5,4,81,52,43,86,57,47
Openoffice,104045,3,0,0,37,5,5,40,5,5
Openoffice,104046,5,0,0,16,0,0,21,0,0
Openoffice,104047,7,0,0,504,183,50,511,183,50
Openoffice,104048,5,0,0,18,4,3,23,4,3
Openoffice,104049,3,1,1,4,0,0,7,1,1
Openoffice,104050,7,1,1,80,11,7,87,12,8
Openoffice,104051,5,1,1,83,21,14,88,22,15
Openoffice,104052,5,0,0,1497,648,331,1502,648,331
Openoffice,104053,7,0,0,41,1,1,48,1,1
Openoffice,104054,5,1,1,32,3,2,37,4,3
Openoffice,86849,5,3,3,137,54,23,142,57,26
Openoffice,104055,4,0,0,221,57,23,225,57,23
Openoffice,104056,7,0,0,46,0,0,53,0,0
Openoffice,104057,4,1,1,14,3,2,18,4,3
Openoffice,104058,5,2,2,24,12,9,29,14,11
Openoffice,104059,7,0,0,64,6,5,71,6,5
Openoffice,104060,3,0,0,17,3,3,20,3,3
Openoffice,104061,4,0,0,52,8,5,56,8,5
Openoffice,104062,6,2,2,29,7,6,35,9,8
Openoffice,104063,3,1,1,61,7,4,64,8,5
Openoffice,104064,6,0,0,45,4,4,51,4,4
Openoffice,86850,8,4,4,74,19,9,82,23,13
Openoffice,104065,4,0,0,108,33,10,112,33,10
Openoffice,104066,4,1,1,87,10,8,91,11,9
Openoffice,104067,4,1,1,44,12,9,48,13,10
Openoffice,104068,9,1,1,95,4,3,104,5,4
Openoffice,104069,4,0,0,48,9,9,52,9,9
Openoffice,104070,5,2,2,11,1,1,16,3,3
Openoffice,104071,2,0,0,48,8,7,50,8,7
Openoffice,104073,2,0,0,48,8,7,50,8,7
Openoffice,104074,6,0,0,85,12,7,91,12,7
Openoffice,104075,6,1,1,77,23,18,83,24,19
Openoffice,86851,6,1,1,223,5,5,229,6,6
Openoffice,104076,5,1,1,84,11,9,89,12,10
Openoffice,104077,8,4,4,11,3,3,19,7,7
Openoffice,104078,8,0,0,395,41,13,403,41,13
Openoffice,104080,5,0,0,15,0,0,20,0,0
Openoffice,104081,1,1,1,48,10,7,49,11,8
Openoffice,104082,6,0,0,54,9,6,60,9,6
Openoffice,104083,5,0,0,53,9,6,58,9,6
Openoffice,104084,7,0,0,13,1,1,20,1,1
Openoffice,104085,4,0,0,10,1,1,14,1,1
Openoffice,86852,5,0,0,91,8,7,96,8,7
Openoffice,104086,7,0,0,139,67,27,146,67,27
Openoffice,104087,5,0,0,137,67,27,142,67,27
Openoffice,104088,7,1,1,97,43,26,104,44,27
Openoffice,104089,6,0,0,125,94,50,131,94,50
Openoffice,104090,4,0,0,123,94,50,127,94,50
Openoffice,104092,4,2,2,19,5,5,23,7,7
Openoffice,104093,5,0,0,29,6,5,34,6,5
Openoffice,104094,3,0,0,16,0,0,19,0,0
Openoffice,104095,7,1,1,139,10,7,146,11,8
Openoffice,86853,7,0,0,36,5,4,43,5,4
Openoffice,104097,5,0,0,52,5,4,57,5,4
Openoffice,104098,4,1,1,40,8,8,44,9,9
Openoffice,104100,3,0,0,38,1,1,41,1,1
Openoffice,104101,3,0,0,39,1,1,42,1,1
Openoffice,104102,4,0,0,57,0,0,61,0,0
Openoffice,104103,3,0,0,32,9,7,35,9,7
Openoffice,104104,7,1,1,46,6,5,53,7,6
Openoffice,104105,5,0,0,91,9,8,96,9,8
Openoffice,86854,8,1,1,93,8,6,101,9,7
Openoffice,104106,6,0,0,25,0,0,31,0,0
Openoffice,104107,7,0,0,92,0,0,99,0,0
Openoffice,104108,3,2,2,210,28,17,213,30,19
Openoffice,104109,8,2,2,95,23,13,103,25,15
Openoffice,104110,6,2,2,13,2,2,19,4,4
Openoffice,104111,5,2,2,87,11,9,92,13,11
Openoffice,104112,6,0,0,11,0,0,17,0,0
Openoffice,104113,5,0,0,17,1,1,22,1,1
Openoffice,104114,8,1,1,92,2,2,100,3,3
Openoffice,104115,8,2,2,25,4,4,33,6,6
Openoffice,86855,12,0,0,55,5,4,67,5,4
Openoffice,104116,8,2,2,43,6,6,51,8,8
Openoffice,104117,6,0,0,46,1,1,52,1,1
Openoffice,104118,3,0,0,15,4,2,18,4,2
Openoffice,104119,2,0,0,20,6,4,22,6,4
Openoffice,104120,4,2,2,40,14,10,44,16,12
Openoffice,104121,5,0,0,62,3,2,67,3,2
Openoffice,104122,6,2,2,45,6,3,51,8,5
Openoffice,104123,7,0,0,130,25,12,137,25,12
Openoffice,104124,9,1,1,46,8,8,55,9,9
Openoffice,104125,11,1,1,54,5,5,65,6,6
Openoffice,86856,4,0,0,21,3,2,25,3,2
Openoffice,85127,7,2,2,6,1,1,13,3,3
Openoffice,104126,8,0,0,27,1,1,35,1,1
Openoffice,104127,5,1,1,6,1,1,11,2,2
Openoffice,104128,7,1,1,8,1,1,15,2,2
Openoffice,104129,5,0,0,53,1,1,58,1,1
Openoffice,104130,3,0,0,15,2,2,18,2,2
Openoffice,104131,6,0,0,51,5,5,57,5,5
Openoffice,104132,8,2,2,6,0,0,14,2,2
Openoffice,104133,4,0,0,123,14,10,127,14,10
Openoffice,104134,9,2,2,83,12,6,92,14,8
Openoffice,104135,4,0,0,10,2,2,14,2,2
Openoffice,86857,4,0,0,132,3,2,136,3,2
Openoffice,104136,7,1,1,9,1,1,16,2,2
Openoffice,104137,6,0,0,42,6,6,48,6,6
Openoffice,104138,3,2,2,101,42,15,104,44,17
Openoffice,104140,7,0,0,52,1,1,59,1,1
Openoffice,104141,5,0,0,31,0,0,36,0,0
Openoffice,104142,10,2,2,85,8,8,95,10,10
Openoffice,104143,5,0,0,65,3,3,70,3,3
Openoffice,104144,1,0,0,27,6,5,28,6,5
Openoffice,104145,3,2,2,84,14,10,87,16,12
Openoffice,86858,1,0,0,1,0,0,2,0,0
Openoffice,104146,7,0,0,77,10,8,84,10,8
Openoffice,104147,5,0,0,12,0,0,17,0,0
Openoffice,104148,4,2,2,338,153,81,342,155,83
Openoffice,104149,4,1,1,22,4,4,26,5,5
Openoffice,104150,8,0,0,14,1,1,22,1,1
Openoffice,104151,3,0,0,24,2,2,27,2,2
Openoffice,104152,7,3,3,290,93,29,297,96,32
Openoffice,104153,3,2,2,101,42,15,104,44,17
Openoffice,104154,6,0,0,50,8,4,56,8,4
Openoffice,104155,4,0,0,127,67,25,131,67,25
Openoffice,86859,5,1,1,35,5,5,40,6,6
Openoffice,104156,7,2,2,26,11,6,33,13,8
Openoffice,104157,4,0,0,19,2,2,23,2,2
Openoffice,104158,4,0,0,32,3,3,36,3,3
Openoffice,104159,8,0,0,76,7,7,84,7,7
Openoffice,104160,4,1,1,62,11,9,66,12,10
Openoffice,104161,5,0,0,59,0,0,64,0,0
Openoffice,104162,7,1,1,16,2,2,23,3,3
Openoffice,104163,7,2,2,44,9,6,51,11,8
Openoffice,104164,3,0,0,41,1,1,44,1,1
Openoffice,104165,8,1,1,77,14,9,85,15,10
Openoffice,86860,3,1,1,18,7,4,21,8,5
Openoffice,104166,8,2,2,20,3,2,28,5,4
Openoffice,104170,6,0,0,23,0,0,29,0,0
Openoffice,104171,2,1,1,26,8,5,28,9,6
Openoffice,104172,4,2,2,18,1,1,22,3,3
Openoffice,104173,6,0,0,40,1,1,46,1,1
Openoffice,104174,7,0,0,102,14,10,109,14,10
Openoffice,104175,6,0,0,26,2,2,32,2,2
Openoffice,86861,5,0,0,29,0,0,34,0,0
Openoffice,104176,3,1,1,44,3,2,47,4,3
Openoffice,104177,7,1,1,27,2,2,34,3,3
Openoffice,104178,6,3,3,15,8,8,21,11,11
Openoffice,104179,6,1,1,29,3,3,35,4,4
Openoffice,104180,4,0,0,52,2,2,56,2,2
Openoffice,104181,6,0,0,12,1,1,18,1,1
Openoffice,104182,5,1,1,157,67,33,162,68,34
Openoffice,104183,7,0,0,17,3,3,24,3,3
Openoffice,104184,6,0,0,46,3,2,52,3,2
Openoffice,86862,5,1,1,172,29,16,177,30,17
Openoffice,104186,8,0,0,43,11,8,51,11,8
Openoffice,104187,5,1,1,20,3,2,25,4,3
Openoffice,104188,5,2,2,24,4,4,29,6,6
Openoffice,104189,7,0,0,37,2,2,44,2,2
Openoffice,104190,7,1,1,11,4,3,18,5,4
Openoffice,104191,17,2,2,339,35,14,356,37,16
Openoffice,104192,3,0,0,20,0,0,23,0,0
Openoffice,104193,9,0,0,30,1,1,39,1,1
Openoffice,104194,4,0,0,92,11,11,96,11,11
Openoffice,104195,6,0,0,57,7,2,63,7,2
Openoffice,86863,4,1,1,54,7,3,58,8,4
Openoffice,104196,2,0,0,10,4,2,12,4,2
Openoffice,104197,6,0,0,26,3,3,32,3,3
Openoffice,104198,4,1,1,7,1,1,11,2,2
Openoffice,104199,10,1,1,9,1,1,19,2,2
Openoffice,104200,2,1,1,2,1,1,4,2,2
Openoffice,104201,6,1,1,18,1,1,24,2,2
Openoffice,104203,4,0,0,149,43,25,153,43,25
Openoffice,104204,7,1,1,32,3,2,39,4,3
Openoffice,104205,6,0,0,5,0,0,11,0,0
Openoffice,86864,3,0,0,23,6,5,26,6,5
Openoffice,104206,7,1,1,43,11,7,50,12,8
Openoffice,104207,5,1,1,56,5,3,61,6,4
Openoffice,104209,8,1,1,19,1,1,27,2,2
Openoffice,104210,7,0,0,31,2,2,38,2,2
Openoffice,104211,4,0,0,47,2,2,51,2,2
Openoffice,104212,8,0,0,16,1,1,24,1,1
Openoffice,104213,7,2,2,15,1,1,22,3,3
Openoffice,104214,6,2,2,15,2,2,21,4,4
Openoffice,104215,8,1,1,57,8,8,65,9,9
Openoffice,86865,5,0,0,22,1,1,27,1,1
Openoffice,104216,6,1,1,16,2,2,22,3,3
Openoffice,104217,7,0,0,109,10,7,116,10,7
Openoffice,104218,3,0,0,25,5,5,28,5,5
Openoffice,104219,6,0,0,48,7,5,54,7,5
Openoffice,104220,7,1,1,23,7,6,30,8,7
Openoffice,104221,6,0,0,44,12,11,50,12,11
Openoffice,104222,7,1,1,5,1,1,12,2,2
Openoffice,104223,5,1,1,32,1,1,37,2,2
Openoffice,104224,6,0,0,3,0,0,9,0,0
Openoffice,104225,8,3,3,135,66,54,143,69,57
Openoffice,86866,6,1,1,12,2,2,18,3,3
Openoffice,104226,6,1,1,49,2,2,55,3,3
Openoffice,104227,9,0,0,20,2,2,29,2,2
Openoffice,104228,6,0,0,20,3,3,26,3,3
Openoffice,104229,4,2,2,31,7,7,35,9,9
Openoffice,104230,4,2,2,7,1,1,11,3,3
Openoffice,104232,3,2,2,25,11,11,28,13,13
Openoffice,104233,3,0,0,15,0,0,18,0,0
Openoffice,104234,6,0,0,89,7,6,95,7,6
Openoffice,104235,4,0,0,49,3,3,53,3,3
Openoffice,104236,5,0,0,164,3,2,169,3,2
Openoffice,86867,9,0,0,27,1,1,36,1,1
Openoffice,104237,7,0,0,54,0,0,61,0,0
Openoffice,104238,4,0,0,19,2,2,23,2,2
Openoffice,104239,9,1,1,31,5,4,40,6,5
Openoffice,104240,11,1,1,36,5,4,47,6,5
Openoffice,104241,11,3,3,31,4,4,42,7,7
Openoffice,104242,5,0,0,125,10,5,130,10,5
Openoffice,104243,5,2,2,37,9,7,42,11,9
Openoffice,104244,7,1,1,59,12,8,66,13,9
Openoffice,104245,8,3,3,7,1,1,15,4,4
Openoffice,104246,4,1,1,5,1,1,9,2,2
Openoffice,86868,4,1,1,23,6,6,27,7,7
Openoffice,104247,6,2,2,24,13,11,30,15,13
Openoffice,104248,6,0,0,31,8,6,37,8,6
Openoffice,104249,4,0,0,33,3,2,37,3,2
Openoffice,104250,2,0,0,27,0,0,29,0,0
Openoffice,104251,2,1,1,98,18,14,100,19,15
Openoffice,104252,6,1,1,55,11,9,61,12,10
Openoffice,104253,6,0,0,41,1,1,47,1,1
Openoffice,104254,5,0,0,25,4,4,30,4,4
Openoffice,104255,8,2,2,104,5,2,112,7,4
Openoffice,104256,4,0,0,3,0,0,7,0,0
Openoffice,104257,4,0,0,19,4,4,23,4,4
Openoffice,104259,3,0,0,31,2,2,34,2,2
Openoffice,104260,7,0,0,61,5,5,68,5,5
Openoffice,104261,5,0,0,58,6,5,63,6,5
Openoffice,104262,3,0,0,51,11,5,54,11,5
Openoffice,104263,5,0,0,115,14,13,120,14,13
Openoffice,104264,6,1,1,58,4,3,64,5,4
Openoffice,104265,5,1,1,44,9,4,49,10,5
Openoffice,104266,3,0,0,20,0,0,23,0,0
Openoffice,86870,11,3,3,16,3,3,27,6,6
Openoffice,104267,3,0,0,12,0,0,15,0,0
Openoffice,104269,5,0,0,14,1,1,19,1,1
Openoffice,104270,3,1,1,37,3,2,40,4,3
Openoffice,104271,4,1,1,42,8,7,46,9,8
Openoffice,104272,4,0,0,27,0,0,31,0,0
Openoffice,104273,4,1,1,32,0,0,36,1,1
Openoffice,104274,4,0,0,48,15,8,52,15,8
Openoffice,104275,4,1,1,84,9,7,88,10,8
Openoffice,104276,8,2,2,38,12,9,46,14,11
Openoffice,86871,5,1,1,54,5,2,59,6,3
Openoffice,104277,12,2,2,47,9,3,59,11,5
Openoffice,104278,6,0,0,20,5,5,26,5,5
Openoffice,104279,7,1,1,38,6,4,45,7,5
Openoffice,104280,5,2,2,40,28,14,45,30,16
Openoffice,104281,6,2,2,12,1,1,18,3,3
Openoffice,104282,5,1,1,21,1,1,26,2,2
Openoffice,104283,5,2,2,37,3,3,42,5,5
Openoffice,104284,2,0,0,7,1,1,9,1,1
Openoffice,104285,11,0,0,71,2,2,82,2,2
Openoffice,104286,3,0,0,23,13,13,26,13,13
Openoffice,86872,6,0,0,73,0,0,79,0,0
Openoffice,104287,4,0,0,2,0,0,6,0,0
Openoffice,104288,6,1,1,38,12,10,44,13,11
Openoffice,104289,4,2,2,26,7,7,30,9,9
Openoffice,104290,9,1,1,81,7,6,90,8,7
Openoffice,104291,5,1,1,44,3,3,49,4,4
Openoffice,104292,7,2,2,31,8,5,38,10,7
Openoffice,104293,6,0,0,89,6,4,95,6,4
Openoffice,104294,8,1,1,91,10,8,99,11,9
Openoffice,104295,7,1,1,38,5,3,45,6,4
Openoffice,104296,4,0,0,41,4,4,45,4,4
Openoffice,86873,2,0,0,8,0,0,10,0,0
Openoffice,104297,6,3,3,26,16,11,32,19,14
Openoffice,104298,5,2,2,24,12,10,29,14,12
Openoffice,104299,10,1,1,37,6,6,47,7,7
Openoffice,104300,10,2,2,47,6,4,57,8,6
Openoffice,104301,4,1,1,14,5,5,18,6,6
Openoffice,104302,2,0,0,13,1,1,15,1,1
Openoffice,104303,4,2,2,33,3,3,37,5,5
Openoffice,104304,7,0,0,52,3,3,59,3,3
Openoffice,104305,9,1,1,95,20,12,104,21,13
Openoffice,104306,4,0,0,38,6,4,42,6,4
Openoffice,86874,4,1,1,3,1,1,7,2,2
Openoffice,104307,5,2,2,26,5,5,31,7,7
Openoffice,104308,6,3,3,49,7,6,55,10,9
Openoffice,104309,4,0,0,3,0,0,7,0,0
Openoffice,104310,4,1,1,29,6,4,33,7,5
Openoffice,104311,6,1,1,1538,678,241,1544,679,242
Openoffice,104312,6,1,1,13,1,1,19,2,2
Openoffice,104314,6,2,2,21,1,1,27,3,3
Openoffice,104315,6,1,1,42,4,4,48,5,5
Openoffice,104316,6,0,0,31,2,1,37,2,1
Openoffice,86875,3,1,1,11,0,0,14,1,1
Openoffice,104317,10,0,0,30,0,0,40,0,0
Openoffice,104318,7,1,1,98,9,4,105,10,5
Openoffice,104319,7,1,1,8,1,1,15,2,2
Openoffice,104320,9,2,2,21,4,4,30,6,6
Openoffice,104321,4,0,0,13,0,0,17,0,0
Openoffice,104322,6,1,1,32,0,0,38,1,1
Openoffice,104323,5,1,1,31,2,2,36,3,3
Openoffice,104325,5,1,1,29,4,4,34,5,5
Openoffice,104326,4,0,0,8,0,0,12,0,0
Openoffice,86876,4,1,1,19,4,3,23,5,4
Openoffice,104327,7,1,1,6,0,0,13,1,1
Openoffice,104328,7,1,1,61,15,10,68,16,11
Openoffice,104329,5,0,0,132,43,23,137,43,23
Openoffice,104330,9,3,3,43,13,7,52,16,10
Openoffice,104331,6,0,0,20,1,1,26,1,1
Openoffice,104332,5,0,0,46,2,2,51,2,2
Openoffice,104333,7,0,0,31,4,4,38,4,4
Openoffice,104334,6,0,0,36,1,1,42,1,1
Openoffice,104335,3,0,0,7,3,3,10,3,3
Openoffice,104336,7,0,0,3,0,0,10,0,0
Openoffice,86877,6,0,0,14,1,1,20,1,1
Openoffice,104337,7,1,1,106,1,1,113,2,2
Openoffice,104338,4,1,1,138,29,16,142,30,17
Openoffice,104340,5,2,2,221,82,52,226,84,54
Openoffice,104342,5,3,3,38,8,5,43,11,8
Openoffice,104343,4,1,1,21,3,3,25,4,4
Openoffice,104344,7,0,0,619,233,115,626,233,115
Openoffice,104345,7,1,1,10,1,1,17,2,2
Openoffice,104346,5,0,0,27,2,2,32,2,2
Openoffice,104347,7,0,0,27,1,1,34,1,1
Openoffice,86878,6,3,3,13,3,2,19,6,5
Openoffice,104349,5,2,2,48,17,6,53,19,8
Openoffice,104350,2,1,1,17,5,5,19,6,6
Openoffice,104351,6,0,0,19,0,0,25,0,0
Openoffice,104352,9,1,1,19,2,2,28,3,3
Openoffice,104353,4,0,0,78,7,7,82,7,7
Openoffice,104354,6,2,2,42,14,13,48,16,15
Openoffice,104355,6,1,1,46,7,5,52,8,6
Openoffice,104356,5,1,1,21,2,2,26,3,3
Openoffice,104357,6,2,2,94,26,23,100,28,25
Openoffice,86879,7,1,1,33,4,3,40,5,4
Openoffice,104358,9,1,1,5,0,0,14,1,1
Openoffice,104359,5,2,2,15,5,5,20,7,7
Openoffice,104360,5,2,2,15,5,5,20,7,7
Openoffice,104361,7,0,0,60,5,5,67,5,5
Openoffice,104362,3,0,0,13,1,1,16,1,1
Openoffice,104363,5,1,1,35,6,5,40,7,6
Openoffice,104364,8,0,0,45,5,5,53,5,5
Openoffice,104365,4,0,0,20,0,0,24,0,0
Openoffice,104366,6,1,1,29,2,2,35,3,3
Openoffice,104367,5,0,0,60,1,1,65,1,1
Openoffice,86880,8,1,1,53,9,8,61,10,9
Openoffice,104369,3,0,0,37,4,3,40,4,3
Openoffice,104370,2,1,1,21,3,3,23,4,4
Openoffice,104371,7,0,0,67,12,10,74,12,10
Openoffice,104372,5,0,0,20,0,0,25,0,0
Openoffice,104373,5,0,0,41,2,2,46,2,2
Openoffice,104374,11,0,0,56,5,4,67,5,4
Openoffice,104376,5,1,1,25,8,8,30,9,9
Openoffice,104377,4,0,0,156,6,4,160,6,4
Openoffice,86881,1,1,1,23,8,8,24,9,9
Openoffice,104379,3,0,0,6,1,1,9,1,1
Openoffice,104380,9,2,2,31,3,3,40,5,5
Openoffice,104382,4,0,0,14,1,1,18,1,1
Openoffice,104383,5,0,0,92,20,14,97,20,14
Openoffice,104384,8,1,1,19,1,1,27,2,2
Openoffice,104385,5,1,1,7,1,1,12,2,2
Openoffice,104386,2,1,1,13,6,4,15,7,5
Openoffice,104387,6,1,1,18,4,4,24,5,5
Openoffice,104388,3,0,0,58,8,6,61,8,6
Openoffice,104389,4,0,0,25,2,2,29,2,2
Openoffice,86882,7,0,0,58,7,6,65,7,6
Openoffice,104390,7,2,2,3,0,0,10,2,2
Openoffice,104392,6,2,2,9,2,2,15,4,4
Openoffice,104393,6,0,0,5,0,0,11,0,0
Openoffice,104394,4,0,0,35,1,1,39,1,1
Openoffice,104395,6,2,2,13,5,5,19,7,7
Openoffice,104396,8,0,0,60,25,14,68,25,14
Openoffice,104397,4,1,1,15,2,2,19,3,3
Openoffice,104398,3,0,0,2,0,0,5,0,0
Openoffice,104399,5,3,2,28,6,2,33,9,4
Openoffice,86883,5,1,1,242,115,69,247,116,70
Openoffice,104400,6,1,1,264,34,22,270,35,23
Openoffice,104401,7,0,0,25,1,1,32,1,1
Openoffice,104402,2,0,0,22,2,2,24,2,2
Openoffice,104403,4,0,0,25,0,0,29,0,0
Openoffice,104404,4,1,1,3,1,1,7,2,2
Openoffice,104405,8,0,0,62,4,2,70,4,2
Openoffice,104406,4,3,3,33,6,6,37,9,9
Openoffice,104407,5,0,0,94,6,5,99,6,5
Openoffice,104408,5,2,2,7,0,0,12,2,2
Openoffice,104409,6,2,2,15,2,2,21,4,4
Openoffice,86884,4,0,0,26,3,3,30,3,3
Openoffice,104410,7,1,1,36,11,6,43,12,7
Openoffice,104411,6,1,1,81,13,6,87,14,7
Openoffice,104412,6,2,2,212,20,14,218,22,16
Openoffice,104413,6,0,0,61,1,1,67,1,1
Openoffice,104414,8,0,0,27,2,2,35,2,2
Openoffice,104415,3,0,0,30,0,0,33,0,0
Openoffice,104416,6,1,1,77,21,9,83,22,10
Openoffice,104417,3,2,2,140,43,22,143,45,24
Openoffice,104418,8,1,1,29,3,3,37,4,4
Openoffice,104419,6,1,1,31,4,4,37,5,5
Openoffice,86885,5,0,0,25,4,4,30,4,4
Openoffice,104420,6,0,0,64,8,8,70,8,8
Openoffice,104421,5,1,1,42,5,5,47,6,6
Openoffice,104422,3,0,0,15,1,1,18,1,1
Openoffice,104423,7,0,0,23,4,3,30,4,3
Openoffice,104424,5,0,0,62,8,5,67,8,5
Openoffice,104427,4,1,1,25,1,1,29,2,2
Openoffice,104428,5,1,1,99,3,3,104,4,4
Openoffice,86886,5,1,1,27,2,1,32,3,2
Openoffice,104430,7,1,1,301,16,13,308,17,14
Openoffice,104431,4,1,1,44,0,0,48,1,1
Openoffice,104432,6,0,0,64,5,5,70,5,5
Openoffice,104433,9,0,0,155,22,8,164,22,8
Openoffice,104434,8,1,1,56,3,3,64,4,4
Openoffice,104435,3,0,0,30,1,1,33,1,1
Openoffice,104436,6,1,1,17,2,2,23,3,3
Openoffice,104437,6,1,1,14,2,2,20,3,3
Openoffice,104438,9,1,1,29,3,2,38,4,3
Openoffice,104439,2,0,0,35,1,1,37,1,1
Openoffice,86887,5,1,1,9,1,1,14,2,2
Openoffice,104440,3,0,0,7,0,0,10,0,0
Openoffice,104441,7,1,1,8,1,1,15,2,2
Openoffice,104442,8,1,1,8,2,2,16,3,3
Openoffice,104443,5,2,2,18,4,3,23,6,5
Openoffice,104445,5,1,1,28,5,4,33,6,5
Openoffice,104446,6,1,1,37,4,3,43,5,4
Openoffice,104447,8,1,1,24,0,0,32,1,1
Openoffice,104448,5,0,0,25,0,0,30,0,0
Openoffice,86888,3,0,0,26,9,9,29,9,9
Openoffice,104451,3,0,0,33,1,1,36,1,1
Openoffice,104452,5,0,0,8,0,0,13,0,0
Openoffice,104453,4,0,0,48,2,2,52,2,2
Openoffice,104454,3,0,0,16,3,3,19,3,3
Openoffice,104455,3,1,1,8,2,2,11,3,3
Openoffice,104456,5,3,2,8,2,2,13,5,4
Openoffice,104457,8,1,1,6,1,1,14,2,2
Openoffice,104458,6,0,0,28,5,4,34,5,4
Openoffice,104459,7,1,1,7,1,1,14,2,2
Openoffice,86889,9,5,5,224,69,29,233,74,34
Openoffice,104460,7,1,1,27,0,0,34,1,1
Openoffice,104461,10,2,2,48,4,3,58,6,5
Openoffice,104462,7,0,0,28,1,1,35,1,1
Openoffice,104463,4,1,1,28,3,1,32,4,2
Openoffice,104465,6,2,2,25,6,6,31,8,8
Openoffice,104466,3,0,0,56,4,1,59,4,1
Openoffice,104467,9,1,1,32,1,1,41,2,2
Openoffice,104468,8,1,1,69,4,3,77,5,4
Openoffice,104469,7,3,3,81,12,7,88,15,10
Openoffice,86890,4,0,0,19,2,2,23,2,2
Openoffice,104470,11,0,0,80,4,2,91,4,2
Openoffice,104471,3,0,0,280,92,22,283,92,22
Openoffice,104472,4,0,0,31,0,0,35,0,0
Openoffice,104473,7,1,1,69,18,12,76,19,13
Openoffice,104474,7,2,2,159,61,12,166,63,14
Openoffice,104475,10,3,3,58,6,5,68,9,8
Openoffice,104476,5,1,1,152,60,33,157,61,34
Openoffice,104477,4,0,0,85,9,6,89,9,6
Openoffice,104479,4,0,0,29,4,4,33,4,4
Openoffice,86891,5,0,0,138,23,14,143,23,14
Openoffice,104480,4,1,1,9,3,3,13,4,4
Openoffice,104481,7,0,0,51,9,5,58,9,5
Openoffice,104482,8,1,1,25,5,5,33,6,6
Openoffice,104483,6,0,0,48,2,2,54,2,2
Openoffice,104484,6,1,1,1801,791,395,1807,792,396
Openoffice,104485,3,1,1,78,12,7,81,13,8
Openoffice,104486,9,3,3,134,45,8,143,48,11
Openoffice,104487,5,0,0,12,5,5,17,5,5
Openoffice,104488,5,0,0,26,2,2,31,2,2
Openoffice,104489,4,1,1,10,6,4,14,7,5
Openoffice,86892,6,0,0,51,4,4,57,4,4
Openoffice,104490,10,4,4,41,11,8,51,15,12
Openoffice,104491,7,0,0,31,1,1,38,1,1
Openoffice,104492,4,0,0,16,6,3,20,6,3
Openoffice,104493,6,0,0,24,0,0,30,0,0
Openoffice,104494,3,0,0,19,2,1,22,2,1
Openoffice,104495,5,2,2,22,3,2,27,5,4
Openoffice,104496,5,1,1,5,0,0,10,1,1
Openoffice,104497,4,1,1,3,1,1,7,2,2
Openoffice,104498,6,1,1,27,4,4,33,5,5
Openoffice,104499,5,1,1,38,9,9,43,10,10
Openoffice,104500,8,3,2,26,7,7,34,10,9
Openoffice,104501,3,1,1,50,3,3,53,4,4
Openoffice,104503,3,0,0,7,0,0,10,0,0
Openoffice,104504,7,2,2,65,2,2,72,4,4
Openoffice,104505,9,2,2,27,5,5,36,7,7
Openoffice,104506,6,1,1,99,37,30,105,38,31
Openoffice,104507,5,1,1,41,5,3,46,6,4
Openoffice,104508,9,2,2,29,12,12,38,14,14
Openoffice,104509,6,0,0,28,3,3,34,3,3
Openoffice,86894,6,0,0,49,8,7,55,8,7
Openoffice,104510,4,0,0,32,14,10,36,14,10
Openoffice,104511,5,0,0,25,4,4,30,4,4
Openoffice,104512,3,0,0,11,2,2,14,2,2
Openoffice,104513,5,0,0,53,1,1,58,1,1
Openoffice,104514,3,0,0,31,0,0,34,0,0
Openoffice,104515,8,0,0,44,3,3,52,3,3
Openoffice,104516,6,1,1,72,1,1,78,2,2
Openoffice,104517,7,3,3,77,24,18,84,27,21
Openoffice,104518,5,0,0,147,11,7,152,11,7
Openoffice,104519,2,0,0,36,9,6,38,9,6
Openoffice,86895,6,2,2,47,7,4,53,9,6
Openoffice,104520,6,0,0,7,0,0,13,0,0
Openoffice,104521,6,1,1,1,0,0,7,1,1
Openoffice,104522,5,2,2,13,4,3,18,6,5
Openoffice,104523,3,1,1,9,1,1,12,2,2
Openoffice,104524,7,1,1,30,19,9,37,20,10
Openoffice,104525,5,1,1,23,3,2,28,4,3
Openoffice,104526,5,3,3,22,7,7,27,10,10
